2896	6449
2896	10539
2896	51701
2896	55120
2896	55738
2896	80125
2896	386675
2896	388818
2909	3881
2912	29979
2912	254827
2937	2937
2939	2941
2941	2941
2941	130813
2947	2947
2947	2948
2947	2949
2949	2949
2949	51421
2950	3881
2950	10513
2950	386675
2950	386676
2950	386682
2950	388677
2954	2954
2957	2958
2957	4800
2959	10318
2959	10589
2967	730394
2975	4103
2975	57085
2975	116173
2992	2997
2993	6449
2993	9817
2994	29979
2997	7965
2997	339834
3021	4678
3040	125115
3040	284001
3045	3049
3045	3050
3047	386676
3047	386682
3049	317671
3050	81704
3050	125115
3050	202559
3050	386675
3050	386676
3050	386682
3050	388677
3055	23281
3055	57120
3055	125115
3055	386676
3055	388677
3059	63898
3067	113878
3081	3081
3082	4223
3082	54507
3087	386675
3087	386680
3087	386681
3087	386682
3091	112399
3092	3092
3092	5966
3092	9802
3093	5966
3093	6048
3093	6477
3093	51444
3093	56658
3093	145282
3093	196403
3093	414301
3099	4111
3099	29979
3104	3104
3104	29922
3104	55668
3104	386680
3104	653121
3111	5966
3115	7205
3115	84445
3140	89885
3146	57085
3148	5316
3149	6386
3161	118812
3162	147872
3164	84547
3164	91694
3164	386677
3164	386680
3177	29979
3183	3183
3183	3838
3183	3839
3183	3840
3183	4005
3183	6386
3183	7329
3183	7341
3183	23503
3183	55285
3183	138046
3183	391257
3185	4670
3185	9666
3185	10342
3185	11100
3185	22806
3185	23543
3185	56478
3185	80125
3185	84970
3185	86614
3188	83659
3188	124540
3190	3190
3190	5935
3190	5940
3190	6626
3190	6687
3190	7297
3190	7307
3190	9444
3190	9782
3190	10152
3190	10174
3190	26121
3190	27316
3190	51655
3190	55152
3190	56122
3190	57787
3190	80028
3190	80125
3190	80742
3190	91746
3190	92906
3190	126375
3190	159163
3190	196441
3190	201181
3190	285093
3190	441150
3190	441208
3198	3198
3198	3846
3198	3881
3198	5089
3198	6386
3198	7185
3198	8548
3198	8601
3198	8646
3198	8687
3198	10252
3198	10443
3198	11030
3198	26575
3198	29124
3198	54507
3198	79868
3198	80125
3198	83755
3198	83897
3198	83899
3198	85280
3198	85287
3198	85291
3198	125115
3198	146664
3198	199834
3198	287015
3198	353132
3198	353145
3198	353323
3198	353332
3198	374403
3198	386676
3198	386677
3198	386678
3198	386680
3198	386681
3198	386682
3198	386684
3198	388677
3198	388818
3198	440023
3198	653240
3200	10094
3200	10483
3215	4110
3219	3846
